Dens,Lat,Long
687.849344,-74.02481199,4.704983698
687.849344,-74.02427119,4.704983657
183.345472,-74.02427124,4.704441072
160.935456,-74.02264884,4.704440946
44.015492,-74.13621656,4.703898048
44.015492,-74.13567576,4.703898093
44.015492,-74.1367574,4.704440586
44.015492,-74.1362166,4.704440632
44.015492,-74.13567581,4.704440678
921.708672,-74.13513496,4.703898138
875.296704,-74.13459416,4.703898182
668.122752,-74.13351257,4.70389827
205.194576,-74.13243097,4.703898356
205.194576,-74.13243101,4.704440941
785.887808,-74.13189017,4.703898399
899.160064,-74.13134937,4.703898441
628.448704,-74.12756379,4.703898723
848.54976,-74.12594139,4.703898838
750.603136,-74.12540059,4.703898875
931.371392,-74.1232374,4.703899021
333.473472,-74.11782942,4.703899355
382.954592,-74.11728862,4.703899386
545.04512,-74.11620702,4.703899447
428.155168,-74.11566622,4.703899477
460.993696,-74.11512542,4.703899506
569.617088,-74.11350303,4.703899592
439.015232,-74.11296223,4.70389962
454.214528,-74.11133983,4.7038997
454.214528,-74.11079904,4.703899727
397.670784,-74.11025824,4.703899752
403.930528,-74.10971744,4.703899777
374.482944,-74.10917664,4.703899802
430.18976,-74.10863584,4.703899827
440.163968,-74.10701345,4.703899897
440.163968,-74.10701347,4.704442482
160.775632,-74.10539105,4.703899964
160.775632,-74.10485025,4.703899986
160.775632,-74.10539107,4.704442549
323.476416,-74.10430945,4.703900007
328.570496,-74.10160546,4.703900105
328.570496,-74.10160548,4.70444269
328.570496,-74.1016055,4.704985275
328.570496,-74.10160552,4.70552786
328.570496,-74.10160554,4.706070445
553.340928,-74.10106466,4.703900124
553.340928,-74.10106468,4.704442709
540.022464,-74.09944227,4.703900177
553.816896,-74.09836067,4.70390021
759.191552,-74.09457508,4.703900313
759.191552,-74.09403428,4.703900326
670.75584,-74.09295269,4.703900351
583.18688,-74.09187109,4.703900374
583.18688,-74.09133029,4.703900385
765.7088,-74.08970789,4.703900415
1375.156608,-74.0891671,4.703900425
1375.156608,-74.0897079,4.704443
1375.156608,-74.0891671,4.70444301
1375.156608,-74.08862631,4.704443019
1375.156608,-74.08970791,4.704985585
1375.156608,-74.08916711,4.704985595
1375.156608,-74.08862631,4.704985604
1375.156608,-74.08916712,4.70552818
93.186904,-74.07240234,4.703900504
93.186904,-74.07348393,4.704443096
93.186904,-74.07294314,4.704443092
93.186904,-74.07240234,4.704443089
122.214536,-74.07132074,4.703900495
122.214536,-74.07132074,4.70444308
122.214536,-74.07132073,4.704985665
122.214536,-74.07132073,4.70552825
719.808768,-74.06915755,4.703900472
719.808768,-74.06861675,4.703900466
719.808768,-74.06807595,4.703900458
719.808768,-74.06915754,4.704443057
719.808768,-74.06861674,4.704443051
719.808768,-74.06807594,4.704443043
719.808768,-74.06915754,4.704985642
719.808768,-74.06861674,4.704985636
358.324128,-74.06753515,4.703900451
358.324128,-74.06753515,4.704443036
358.324128,-74.06699435,4.704443028
196.6264,-74.06483116,4.703900407
196.6264,-74.06483115,4.704442992
104.5024,-74.06429036,4.703900397
66.607352,-74.06374956,4.703900386
66.607352,-74.06320877,4.703900375
66.607352,-74.06266797,4.703900364
511.408704,-74.05888238,4.703900273
511.408704,-74.05888236,4.704442858
356.202048,-74.05834158,4.703900259
356.202048,-74.05834156,4.704442844
532.11504,-74.05780078,4.703900243
532.11504,-74.05780076,4.704442828
344.44704,-74.05617838,4.703900196
344.44704,-74.05617837,4.704442781
344.44704,-74.05617835,4.704985366
344.44704,-74.05617833,4.705527951
343.4224,-74.05563759,4.703900179
343.4224,-74.05563757,4.704442764
343.4224,-74.05563755,4.704985349
140.14472,-74.04644401,4.703899829
140.14472,-74.04644399,4.704442414
106.73372,-74.04536241,4.70389978
106.73372,-74.04482162,4.703899755
81.065216,-74.04428082,4.70389973
14.027772,-74.03346485,4.70389913
14.027772,-74.03508721,4.704441815
14.027772,-74.03454641,4.704441782
14.027772,-74.03400561,4.704441748
14.027772,-74.03346481,4.704441714
14.027772,-74.03292402,4.70444168
14.027772,-74.03562798,4.704984433
14.027772,-74.03508718,4.7049844
14.027772,-74.03454638,4.704984367
14.027772,-74.03400558,4.704984333
14.027772,-74.03346478,4.704984299
14.027772,-74.03292398,4.704984265
14.027772,-74.03616874,4.70552705
14.027772,-74.03562795,4.705527018
14.027772,-74.03508715,4.705526985
14.027772,-74.03454635,4.705526952
14.027772,-74.03400555,4.705526918
14.027772,-74.03346475,4.705526884
14.027772,-74.03292395,4.70552685
14.027772,-74.03616871,4.706069635
14.027772,-74.03562791,4.706069602
14.027772,-74.03508711,4.70606957
14.027772,-74.03454631,4.706069537
14.027772,-74.03400551,4.706069503
14.027772,-74.03346471,4.706069469
14.027772,-74.03292391,4.706069435
14.027772,-74.03616868,4.70661222
14.027772,-74.03562788,4.706612187
14.027772,-74.03508708,4.706612155
14.027772,-74.03454628,4.706612121
14.027772,-74.03400548,4.706612088
14.027772,-74.03346468,4.706612054
14.027772,-74.03292388,4.706612019
14.027772,-74.03616865,4.707154805
14.027772,-74.03562785,4.707154772
14.027772,-74.03508705,4.707154739
14.027772,-74.03454625,4.707154706
14.027772,-74.03400545,4.707154673
14.027772,-74.03346464,4.707154639
161.791424,-74.03238325,4.70389906
161.791424,-74.03238322,4.704441645
555.276992,-74.03184245,4.703899025
461.853024,-74.02967926,4.70389888
461.853024,-74.02967922,4.704441465
82.410056,-74.02913846,4.703898842
82.410056,-74.02913842,4.704441427
119.285016,-74.02697527,4.703898689
123.715176,-74.02589367,4.703898609
223.931616,-74.02535287,4.703898569
147.233776,-74.02481208,4.703898528
291.156064,-74.02427128,4.703898487
333.512256,-74.02373048,4.703898446
781.592576,-74.02264888,4.703898361
44.015492,-74.13513492,4.703355553
930.162752,-74.13405332,4.703355642
907.609408,-74.13297173,4.703355729
841.194432,-74.13189013,4.703355814
878.824064,-74.13080853,4.703355898
647.625728,-74.13026774,4.703355939
647.625728,-74.13026778,4.703898524
1007.657152,-74.12431896,4.703356364
884.902976,-74.12323736,4.703356436
766.304512,-74.12215577,4.703356506
382.954592,-74.11782938,4.70335677
431.815104,-74.11728859,4.703356801
472.47728,-74.11674779,4.703356832
513.570912,-74.11512539,4.703356921
534.254304,-74.1145846,4.70335695
566.583488,-74.1140438,4.703356979
424.06624,-74.11188061,4.703357089
440.172096,-74.11133981,4.703357116
440.172096,-74.11079901,4.703357142
454.214528,-74.11025821,4.703357167
430.18976,-74.10917662,4.703357217
396.518144,-74.10863582,4.703357242
395.253376,-74.10809502,4.703357266
573.800064,-74.10755422,4.703357289
1727.879936,-74.10647263,4.703357335
1727.879936,-74.10593183,4.703357357
1727.879936,-74.10647265,4.70389992
1727.879936,-74.10593185,4.703899942
406.427264,-74.10485023,4.703357401
203.502976,-74.10376864,4.703357442
307.51264,-74.10322784,4.703357462
214.79184,-74.10268704,4.703357482
399.223392,-74.09998305,4.703357575
670.930368,-74.09836065,4.703357625
549.490752,-74.09727906,4.703357657
167.14992,-74.09619746,4.703357686
685.167808,-74.09457507,4.703357728
587.781248,-74.09349347,4.703357754
587.781248,-74.09295267,4.703357766
162.835792,-74.08970788,4.70335783
162.835792,-74.08916709,4.70335784
724.646016,-74.07023915,4.703357899
724.646016,-74.07023915,4.703900484
724.646016,-74.06969835,4.703900478
104.5024,-74.06374957,4.703357801
104.5024,-74.06320878,4.70335779
122.421464,-74.06212718,4.703357767
122.421464,-74.06158638,4.703357755
122.421464,-74.06104558,4.703357743
195.01008,-74.06050479,4.70335773
195.01008,-74.05996399,4.703357716
195.01008,-74.05942319,4.703357702
195.01008,-74.06158637,4.70390034
195.01008,-74.06104557,4.703900328
195.01008,-74.06050477,4.703900315
130.706384,-74.05834159,4.703357674
348.305312,-74.05726,4.703357643
348.305312,-74.05725998,4.703900228
497.94496,-74.0561784,4.703357611
497.94496,-74.0556376,4.703357594
219.789984,-74.0550968,4.703357577
219.789984,-74.05509679,4.703900162
219.789984,-74.05509677,4.704442747
61.410792,-74.04860723,4.703357338
61.410792,-74.04860721,4.703899923
61.410792,-74.04860718,4.704442508
61.410792,-74.04860716,4.704985093
246.152368,-74.04806643,4.703357315
246.152368,-74.04806641,4.7038999
180.850832,-74.04698483,4.703357268
180.850832,-74.04698481,4.703899853
263.06832,-74.03833206,4.703356835
263.06832,-74.03779127,4.703356805
50.59436,-74.03725047,4.703356774
50.59436,-74.03725044,4.703899359
51.480244,-74.03670967,4.703356742
51.480244,-74.03670964,4.703899327
555.332992,-74.03454648,4.703356612
537.366336,-74.03130169,4.703356404
537.366336,-74.03130166,4.703898989
350.373024,-74.03076089,4.703356368
350.373024,-74.0302201,4.703356332
352.365568,-74.02751611,4.703356143
352.365568,-74.02697531,4.703356104
352.365568,-74.02805687,4.703898766
352.365568,-74.02751607,4.703898728
352.365568,-74.02805683,4.704441351
352.365568,-74.02751603,4.704441313
352.365568,-74.02697523,4.704441274
267.358496,-74.02643451,4.703356065
1200.467968,-74.02264892,4.703355777
734.693696,-74.13351248,4.702813101
1016.446912,-74.13243089,4.702813187
825.774016,-74.13134929,4.702813271
672.686016,-74.13080849,4.702813313
692.939328,-74.1302677,4.702813354
725.740224,-74.1297269,4.702813395
725.740224,-74.12972694,4.70335598
894.509056,-74.12269653,4.702813886
472.47728,-74.11728856,4.702814216
521.797664,-74.11674776,4.702814247
497.739008,-74.11620696,4.702814277
566.583488,-74.11458457,4.702814365
403.139232,-74.11350297,4.702814422
424.06624,-74.11079898,4.702814557
395.253376,-74.10863579,4.702814657
573.800064,-74.108095,4.702814681
203.502976,-74.10430941,4.702814837
575.441984,-74.10322782,4.702814877
702.981504,-74.09781984,4.702815056
711.948992,-74.09727904,4.702815072
510.802208,-74.09673824,4.702815087
545.257408,-74.09565665,4.702815116
662.850496,-74.09187107,4.702815204
662.850496,-74.09133027,4.702815215
662.850496,-74.09078947,4.702815226
662.850496,-74.09024867,4.702815236
662.850496,-74.09187108,4.703357789
662.850496,-74.09133028,4.7033578
662.850496,-74.09078948,4.703357811
662.850496,-74.09024868,4.703357821
621.188864,-74.08051431,4.702815346
293.377952,-74.07997352,4.702815348
19.387612,-74.07240235,4.702815333
19.387612,-74.07186155,4.702815329
19.387612,-74.07132075,4.702815325
19.387612,-74.07456554,4.703357931
19.387612,-74.07402474,4.703357929
19.387612,-74.07348394,4.703357926
19.387612,-74.07294314,4.703357922
19.387612,-74.07240234,4.703357919
19.387612,-74.07186155,4.703357914
19.387612,-74.07132075,4.70335791
19.387612,-74.07726953,4.703900522
19.387612,-74.07672873,4.703900522
19.387612,-74.07618793,4.703900521
19.387612,-74.07564713,4.70390052
19.387612,-74.07510633,4.703900518
19.387612,-74.07456553,4.703900516
19.387612,-74.07402474,4.703900514
19.387612,-74.07781033,4.704443107
19.387612,-74.07726953,4.704443107
19.387612,-74.07672873,4.704443107
205.87584,-74.06212719,4.702815182
205.87584,-74.06158639,4.70281517
205.87584,-74.0610456,4.702815158
122.421464,-74.0605048,4.702815145
122.421464,-74.059964,4.702815131
122.421464,-74.0594232,4.702815117
133.9014,-74.05834161,4.702815088
133.9014,-74.05780081,4.702815073
195.891264,-74.05726001,4.702815058
267.65424,-74.05671921,4.702815042
267.65424,-74.05617842,4.702815026
267.65424,-74.05563762,4.702815009
82.949032,-74.05347443,4.702814938
82.949032,-74.05347441,4.703357523
82.949032,-74.05347439,4.703900108
268.194864,-74.05293363,4.702814919
268.194864,-74.05293361,4.703357504
268.194864,-74.05293359,4.703900089
268.194864,-74.05239279,4.703900069
314.948512,-74.05239283,4.702814899
314.948512,-74.05185204,4.70281488
314.948512,-74.05239281,4.703357484
314.948512,-74.05185202,4.703357465
314.948512,-74.051852,4.70390005
72.52116,-74.04698486,4.702814683
134.580672,-74.04644406,4.702814659
134.580672,-74.04644404,4.703357244
191.804304,-74.04590326,4.702814635
191.804304,-74.04536246,4.70281461
191.804304,-74.04590324,4.70335722
191.804304,-74.04536244,4.703357195
237.898256,-74.04482167,4.702814585
237.898256,-74.04482164,4.70335717
299.58416,-74.04374007,4.702814534
11.494444,-74.04319927,4.702814507
11.494444,-74.04319925,4.703357092
11.494444,-74.04319922,4.703899677
275.14416,-74.0383321,4.70281425
275.14416,-74.0377913,4.70281422
47.024244,-74.0372505,4.702814189
234.143952,-74.0367097,4.702814157
236.8164,-74.0361689,4.702814125
236.8164,-74.03562811,4.702814093
236.8164,-74.03616887,4.70335671
44.53442,-74.03238332,4.70281389
44.53442,-74.03184252,4.702813855
331.875104,-74.02967933,4.70281371
331.875104,-74.0296793,4.703356295
110.087288,-74.02913854,4.702813673
110.087288,-74.0291385,4.703356258
294.491744,-74.02373056,4.702813276
887.628416,-74.13189005,4.702270644
692.939328,-74.13080845,4.702270728
725.740224,-74.13026766,4.702270769
691.292864,-74.12972686,4.70227081
694.096384,-74.12918606,4.70227085
694.096384,-74.1291861,4.702813435
608.145792,-74.12864526,4.70227089
466.614016,-74.12485968,4.702271158
382.243456,-74.11620693,4.702271692
420.357984,-74.11566613,4.702271722
457.69408,-74.11512534,4.702271751
516.78992,-74.11404374,4.702271809
516.78992,-74.11404377,4.702814394
292.864224,-74.11242135,4.702271892
411.277248,-74.11188055,4.702271919
393.558592,-74.11133976,4.702271946
393.558592,-74.11188058,4.702814504
393.558592,-74.11133978,4.702814531
452.86624,-74.11025816,4.702271997
452.86624,-74.11025819,4.702814582
495.682816,-74.10971736,4.702272022
495.682816,-74.10971739,4.702814607
438.681024,-74.10917657,4.702272047
968.272512,-74.10593178,4.702272187
968.272512,-74.10593181,4.702814772
364.999456,-74.10539099,4.702272209
364.999456,-74.10539101,4.702814794
379.989888,-74.10485019,4.702272231
375.94944,-74.10430939,4.702272252
240.55968,-74.10376859,4.702272272
240.55968,-74.10376861,4.702814857
916.920064,-74.1032278,4.702272292
331.131424,-74.102687,4.702272312
1155.9264,-74.1021462,4.702272331
261.168992,-74.10052381,4.702272387
700.89344,-74.09890142,4.702272439
516.532672,-74.09781982,4.702272471
510.802208,-74.09727903,4.702272487
574.606464,-74.09673823,4.702272502
64.545708,-74.07997351,4.702272763
209.667136,-74.06429039,4.702272642
205.87584,-74.06050481,4.70227256
205.87584,-74.05996401,4.702272546
205.87584,-74.05942322,4.702272532
133.449456,-74.05726003,4.702272473
133.449456,-74.05671923,4.702272457
133.449456,-74.05617843,4.702272441
76.518896,-74.05563764,4.702272424
76.518896,-74.05509684,4.702272407
187.924624,-74.05131126,4.702272275
187.924624,-74.05131124,4.70281486
187.924624,-74.05131122,4.703357445
187.924624,-74.0513112,4.70390003
213.741424,-74.05077046,4.702272254
213.741424,-74.05077044,4.702814839
213.741424,-74.05022964,4.702814818
213.741424,-74.05077042,4.703357424
213.741424,-74.05022962,4.703357403
95.920816,-74.05022966,4.702272233
95.920816,-74.04968887,4.702272212
95.920816,-74.04968885,4.702814797
95.920816,-74.04968882,4.703357382
95.920816,-74.0496888,4.703899967
95.920816,-74.05022958,4.704442573
95.920816,-74.04968878,4.704442552
107.85636,-74.04914807,4.70227219
107.85636,-74.04860727,4.702272168
107.85636,-74.04860725,4.702814753
260.09736,-74.03616894,4.702271541
398.796096,-74.03508734,4.702271476
398.796096,-74.03454655,4.702271442
398.796096,-74.03508731,4.70281406
398.796096,-74.03454651,4.702814027
555.332992,-74.03400575,4.702271409
555.332992,-74.03400571,4.702813994
70.522944,-74.03238336,4.702271306
70.522944,-74.03184256,4.70227127
290.00672,-74.02805698,4.702271012
290.00672,-74.02805694,4.702813597
290.00672,-74.02751614,4.702813558
290.00672,-74.0280569,4.703356182
439.713344,-74.1329716,4.701727974
997.341696,-74.13134921,4.701728102
996.585856,-74.13080841,4.701728143
694.096384,-74.12972682,4.701728225
851.274944,-74.12918602,4.701728265
742.214272,-74.12864522,4.701728305
1209.241344,-74.12756363,4.701728384
942.639104,-74.12702283,4.701728422
646.810368,-74.12431885,4.701728609
1016.39136,-74.11945168,4.701728919
1016.39136,-74.11999251,4.702271472
1016.39136,-74.11945171,4.702271504
1016.39136,-74.11945175,4.702814089
1016.39136,-74.11891095,4.702814122
1016.39136,-74.11891098,4.703356707
927.788224,-74.11891088,4.701728952
927.788224,-74.11837009,4.701728984
927.788224,-74.11837012,4.702271569
927.788224,-74.11782932,4.7022716
927.788224,-74.11782935,4.702814185
268.962912,-74.11458451,4.701729195
461.49488,-74.11133973,4.701729361
516.06144,-74.11079893,4.701729387
495.682816,-74.11025814,4.701729412
438.681024,-74.10971734,4.701729437
438.521248,-74.10917654,4.701729462
421.446944,-74.10863575,4.701729487
1813.912448,-74.10755415,4.701729534
1813.912448,-74.10701335,4.701729557
1813.912448,-74.10755418,4.702272119
1813.912448,-74.10701338,4.702272142
968.272512,-74.10647256,4.70172958
350.415776,-74.10593176,4.701729602
379.989888,-74.10539096,4.701729624
375.94944,-74.10485017,4.701729646
714.571136,-74.10322778,4.701729707
235.089584,-74.10160539,4.701729765
259.72384,-74.10052379,4.701729802
259.72384,-74.099983,4.70172982
516.532672,-74.09836061,4.70172987
654.442368,-74.09349343,4.701729999
127.013736,-74.07943272,4.701730179
127.013736,-74.07943272,4.702272764
114.193048,-74.06320881,4.701730035
114.193048,-74.0637496,4.702272631
114.193048,-74.0632088,4.70227262
114.193048,-74.06374958,4.702815216
114.193048,-74.06320879,4.702815205
120.675936,-74.06266801,4.701730024
120.675936,-74.06212722,4.701730012
120.675936,-74.06158642,4.70173
120.675936,-74.062668,4.702272609
120.675936,-74.0621272,4.702272597
120.675936,-74.06158641,4.702272585
149.571248,-74.05347447,4.701729768
149.571248,-74.05293367,4.701729749
149.571248,-74.05293365,4.702272334
301.42096,-74.05239287,4.701729729
301.42096,-74.05239285,4.702272314
145.540192,-74.0480665,4.70172956
145.540192,-74.04806648,4.702272145
157.048288,-74.0469849,4.701729513
157.048288,-74.04698488,4.702272098
33.164556,-74.04644411,4.70172949
33.164556,-74.04644408,4.702272075
236.448336,-74.04590331,4.701729465
236.448336,-74.04590329,4.70227205
280.029696,-74.04536251,4.70172944
267.939024,-74.03833216,4.701729081
235.950576,-74.03670977,4.701728987
108.01596,-74.03238339,4.701728721
96.390488,-74.0313018,4.70172865
96.390488,-74.03130176,4.702271235
106.919888,-74.030761,4.701728614
106.919888,-74.03076097,4.702271199
241.949552,-74.02967941,4.70172854
241.949552,-74.02913861,4.701728503
996.585856,-74.13134917,4.701185517
822.934592,-74.13080837,4.701185558
971.193536,-74.12972678,4.70118564
785.99872,-74.12918598,4.701185681
1121.465344,-74.12810439,4.70118576
1119.266176,-74.12756359,4.701185799
697.660736,-74.11674767,4.701186492
461.49488,-74.1118805,4.701186749
516.06144,-74.1113397,4.701186776
459.705728,-74.11079891,4.701186802
394.573536,-74.11025811,4.701186827
421.446944,-74.10917652,4.701186877
350.415776,-74.10647254,4.701186995
325.204448,-74.10430935,4.701187082
325.204448,-74.10430937,4.701729667
424.199456,-74.10376855,4.701187102
424.199456,-74.10376857,4.701729687
1155.9264,-74.10268696,4.701187142
1155.9264,-74.10268698,4.701729727
237.91368,-74.10160537,4.70118718
214.129328,-74.10106457,4.701187199
214.129328,-74.10106459,4.701729784
359.90208,-74.10052378,4.701187217
132.275608,-74.09998298,4.701187234
132.275608,-74.09944218,4.701187252
471.455296,-74.09781979,4.701187301
471.455296,-74.09781981,4.701729886
608.429824,-74.097279,4.701187316
608.429824,-74.09727901,4.701729902
1111.07776,-74.0967382,4.701187332
1187.9616,-74.0961974,4.701187346
773.81184,-74.09565661,4.701187361
761.275648,-74.09511581,4.701187374
971.08448,-74.09457501,4.701187388
617.237376,-74.09133024,4.70118746
617.237376,-74.09078944,4.70118747
617.237376,-74.09024864,4.70118748
617.237376,-74.09187104,4.701730034
617.237376,-74.09133025,4.701730045
617.237376,-74.09078945,4.701730055
617.237376,-74.09024865,4.701730066
617.237376,-74.09187105,4.702272619
617.237376,-74.09133026,4.70227263
617.237376,-74.09078946,4.702272641
617.237376,-74.09024866,4.702272651
713.054528,-74.08916705,4.701187499
63.57982,-74.07997351,4.701187593
58.426356,-74.07889192,4.701187596
58.426356,-74.07889192,4.701730181
85.42164,-74.07835112,4.701187596
85.42164,-74.07835112,4.701730182
217.041824,-74.07294316,4.701187582
51.568016,-74.06753519,4.701187526
41.683812,-74.0669944,4.701187518
569.686464,-74.06429041,4.701187472
569.686464,-74.06374962,4.701187461
516.135072,-74.06320882,4.70118745
487.335808,-74.06266802,4.701187439
487.335808,-74.06212723,4.701187427
678.789696,-74.06158643,4.701187415
93.049336,-74.05996404,4.701187376
93.049336,-74.05942325,4.701187362
93.049336,-74.06104562,4.701729988
93.049336,-74.06050483,4.701729975
93.049336,-74.05996403,4.701729961
93.049336,-74.05942323,4.701729947
93.049336,-74.06104561,4.702272573
136.342496,-74.05888245,4.701187348
136.342496,-74.05888243,4.701729933
136.052288,-74.05834165,4.701187333
136.052288,-74.05834164,4.701729918
113.007992,-74.05780086,4.701187318
113.007992,-74.05780084,4.701729903
155.863952,-74.0507705,4.701187084
155.863952,-74.05077048,4.701729669
191.46384,-74.05022971,4.701187063
191.46384,-74.04968891,4.701187042
191.46384,-74.05022969,4.701729648
57.4526,-74.04860732,4.701186998
57.4526,-74.04806652,4.701186975
231.68544,-74.04752572,4.701186952
82.032288,-74.04482174,4.70118683
82.032288,-74.04428095,4.701186805
82.032288,-74.04428092,4.70172939
1122.611712,-74.03941378,4.701186556
272.047232,-74.03887298,4.701186526
272.047232,-74.03833219,4.701186496
247.9548,-74.03779139,4.701186465
247.9548,-74.03779136,4.70172905
247.9548,-74.03725056,4.701729019
400.449536,-74.0367098,4.701186403
250.92576,-74.0356282,4.701186338
250.92576,-74.03562817,4.701728923
250.92576,-74.03562814,4.702271508
498.006432,-74.03508741,4.701186306
498.006432,-74.03508738,4.701728891
425.60624,-74.03454661,4.701186273
313.36,-74.03346502,4.701186205
313.36,-74.03346499,4.70172879
51.293108,-74.03022024,4.701185992
51.293108,-74.02967945,4.701185955
51.293108,-74.02913865,4.701185918
51.293108,-74.03022021,4.701728577
822.934592,-74.13134912,4.700642932
530.583744,-74.13026753,4.700643015
530.583744,-74.13026757,4.701185599
870.265216,-74.12972674,4.700643055
975.91968,-74.12864515,4.700643136
949.862912,-74.12702276,4.700643253
949.826688,-74.12648196,4.700643291
313.261408,-74.12323719,4.700643511
858.625152,-74.11999241,4.700643717
724.362368,-74.11837002,4.700643814
724.362368,-74.11891085,4.701186367
724.362368,-74.11837006,4.701186399
724.362368,-74.11782926,4.70118643
724.362368,-74.11782929,4.701729015
724.362368,-74.11728849,4.701729046
724.362368,-74.11728852,4.702271631
697.660736,-74.11620684,4.700643937
836.645888,-74.11188047,4.700644164
459.705728,-74.11133968,4.700644191
394.573536,-74.11079888,4.700644217
333.688576,-74.10593172,4.700644432
333.688576,-74.10539092,4.700644454
237.91368,-74.10106455,4.700644614
261.243936,-74.10052376,4.700644632
261.243936,-74.09998296,4.700644649
199.49856,-74.09890137,4.700644683
727.137408,-74.09727898,4.700644731
499.773248,-74.09349341,4.700644829
548.777856,-74.09241182,4.700644852
470.222432,-74.09187102,4.700644864
663.545984,-74.09024863,4.700644895
86.884008,-74.0805143,4.700645005
80.16808,-74.07943271,4.700645009
80.16808,-74.07943271,4.701187594
74.112992,-74.07781032,4.700645012
74.112992,-74.07781032,4.701187597
74.112992,-74.07781032,4.701730182
94.07788,-74.07726953,4.700645012
94.07788,-74.07726953,4.701187597
79.402608,-74.07672873,4.700645011
59.411892,-74.07618794,4.700645011
59.411892,-74.07564714,4.700645009
103.38144,-74.07510634,4.700645008
74.197632,-74.07456555,4.700645006
74.197632,-74.07456555,4.701187591
75.238696,-74.07402475,4.700645003
75.238696,-74.07402475,4.701187588
370.362368,-74.06915759,4.700644962
370.362368,-74.06915758,4.701187547
370.362368,-74.06861678,4.70118754
370.362368,-74.06861678,4.701730125
54.531596,-74.06861679,4.700644955
43.20932,-74.068076,4.700644948
43.20932,-74.0675352,4.700644941
19.743038,-74.06645361,4.700644924
19.743038,-74.0664536,4.701187509
628.83616,-74.06483122,4.700644897
628.83616,-74.06429042,4.700644887
569.588864,-74.06050485,4.700644804
464.998176,-74.05996406,4.700644791
506.637888,-74.05888246,4.700644763
149.492544,-74.0540153,4.700644616
149.492544,-74.05401528,4.701187201
149.492544,-74.05401526,4.701729786
149.492544,-74.05401524,4.702272371
187.87856,-74.0534745,4.700644597
187.87856,-74.05293371,4.700644579
187.87856,-74.05347448,4.701187182
187.87856,-74.05293369,4.701187164
34.179824,-74.04914814,4.700644435
34.179824,-74.04914811,4.70118702
190.632528,-74.04536256,4.70064427
20.093664,-74.04482177,4.700644245
20.093664,-74.04428097,4.70064422
313.34944,-74.03941381,4.700643971
313.34944,-74.03887301,4.700643941
313.34944,-74.03833222,4.700643911
313.34944,-74.03779142,4.70064388
400.449536,-74.03616903,4.700643786
191.412496,-74.03238346,4.700643551
191.412496,-74.03238343,4.701186136
24.62761,-74.03184267,4.700643516
24.62761,-74.03184263,4.701186101
24.62761,-74.03130183,4.701186065
70.561824,-74.03130187,4.70064348
79.181656,-74.03076107,4.700643444
99.196416,-74.03022028,4.700643407
530.583744,-74.13080829,4.700100389
754.401792,-74.13026749,4.70010043
815.376576,-74.1297267,4.70010047
758.81216,-74.12864511,4.700100551
1014.728256,-74.12756352,4.700100629
999.04512,-74.12648192,4.700100706
1133.729024,-74.12485954,4.700100818
999.085248,-74.12431874,4.700100855
974.127936,-74.12161477,4.700101031
974.127936,-74.12107397,4.700101065
974.127936,-74.1216148,4.700643616
974.127936,-74.121074,4.70064365
974.127936,-74.12053321,4.700643684
974.127936,-74.12107404,4.701186235
974.127936,-74.12053324,4.701186269
974.127936,-74.11999244,4.701186302
974.127936,-74.12053327,4.701728853
858.625152,-74.12053317,4.700101099
1158.546176,-74.11891079,4.700101197
1158.546176,-74.11836999,4.700101229
697.660736,-74.11566601,4.700101382
542.698688,-74.11350283,4.700101497
1504.397824,-74.11296204,4.700101525
1504.397824,-74.11242124,4.700101552
836.645888,-74.11133965,4.700101606
427.164992,-74.11025806,4.700101657
427.164992,-74.11025809,4.700644242
426.940032,-74.10971726,4.700101682
426.940032,-74.10971729,4.700644267
535.450848,-74.10863567,4.700101732
535.450848,-74.10809488,4.700101756
535.450848,-74.1086357,4.700644317
535.450848,-74.1080949,4.700644341
535.450848,-74.10755411,4.700644364
535.450848,-74.10863572,4.701186902
535.450848,-74.10809492,4.701186926
535.450848,-74.10755413,4.701186949
535.450848,-74.10809495,4.701729511
323.58736,-74.1059317,4.700101847
274.897632,-74.1048501,4.70010189
404.782368,-74.10430931,4.700101911
744.312512,-74.10376851,4.700101932
744.312512,-74.10376853,4.700644517
744.312512,-74.10322774,4.700644537
744.312512,-74.10322776,4.701187122
348.275776,-74.10268692,4.700101972
345.286848,-74.10160533,4.70010201
345.286848,-74.10214615,4.700644576
345.286848,-74.10160535,4.700644595
334.55984,-74.10052374,4.700102047
237.12024,-74.09944215,4.700102082
237.12024,-74.09890135,4.700102098
1173.675008,-74.09673817,4.700102161
1173.675008,-74.09673819,4.700644747
425.342176,-74.09241181,4.700102267
632.121216,-74.09133021,4.70010229
632.121216,-74.09133023,4.700644875
663.880064,-74.09078942,4.7001023
663.880064,-74.09078943,4.700644885
653.184576,-74.08970783,4.70010232
58.274412,-74.0805143,4.70010242
305.180352,-74.07943271,4.700102424
124.415936,-74.07835112,4.700102426
124.415936,-74.07781032,4.700102427
124.415936,-74.07889192,4.70064501
124.415936,-74.07835112,4.700645011
87.050248,-74.07402475,4.700102418
87.050248,-74.07348396,4.700102415
87.050248,-74.07294316,4.700102412
87.050248,-74.07294316,4.700644997
54.531596,-74.068076,4.700102363
57.431112,-74.06699441,4.700102347
57.431112,-74.0669944,4.700644933
32.36674,-74.06645362,4.700102339
32.36674,-74.06591282,4.70010233
